section_id,section_title,topic_id,topic_title,question_id,question_text,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,infection,Infection Scenarios,INF018,"A 6-year-old boy is brought to the pharmacy 3 days after starting amoxicillin for sore throat. He has now developed a widespread erythematous maculopapular rash all over his body. He has no facial swelling, breathing difficulty or hypotension. Which is the most likely explanation?",amoxicillin allergy — true type I hypersensitivity,glandular fever (EBV infection) with amoxicillin-induced rash,meningococcal sepsis,scarlet fever,toxic epidermal necrolysis (TEN),glandular fever (EBV infection) with amoxicillin-induced rash,"Per BNF and clinical immunology: amoxicillin given to a patient with Epstein-Barr virus (EBV) infection (glandular fever) commonly causes a widespread maculopapular rash. This is NOT a true penicillin allergy — it is a non-IgE-mediated reaction specific to the EBV state. The rash typically appears 7–10 days after starting amoxicillin. Once recovered, the patient can usually tolerate penicillins without recurrence. Important to document accurately to avoid mislabelling as 'penicillin allergic'. True IgE allergy typically presents within 1 hour with urticaria, angioedema, or anaphylaxis."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,infection,Infection Scenarios,INF019,A 45-year-old woman is being initiated on rifampicin/isoniazid/pyrazinamide/ethambutol for active pulmonary TB. She is taking the combined oral contraceptive pill. Which is the most appropriate advice on contraception?,continue current pill unchanged,double the dose of the COC,rifampicin is a strong enzyme inducer — switch to a non-hormonal method or depot/IUD,take an extra pill daily,use the patch instead of the pill,rifampicin is a strong enzyme inducer — switch to a non-hormonal method or depot/IUD,"Per BNF, FSRH guidance and rifampicin SmPC: rifampicin is one of the most potent enzyme inducers in clinical use (induces CYP3A4, CYP2C9 and others) and significantly reduces the effectiveness of combined hormonal contraception, progestogen-only pills, transdermal patches, vaginal rings, and the contraceptive implant. Reliable methods unaffected by enzyme induction are: copper IUD, levonorgestrel IUS, and depot medroxyprogesterone acetate (DMPA). This applies for the duration of rifampicin therapy AND for 28 days after stopping."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,infection,Infection Scenarios,INF020,"A 76-year-old woman is admitted to hospital with a 3-day history of worsening breathlessness, increased sputum volume, and cough with purulent sputum. She has COPD, depression and osteoporosis. Her current medication includes Anoro Ellipta (umeclidinium/vilanterol) OD, salbutamol PRN, citalopram and alendronic acid. Which is the most likely causative pathogen?",Chlamydia psittaci,Haemophilus influenzae,Legionella pneumophila,Mycoplasma pneumoniae,Pseudomonas aeruginosa,Haemophilus influenzae,"Per NICE NG114 (acute exacerbation of COPD) and microbiology: the most common bacterial pathogens in infective COPD exacerbations are Haemophilus influenzae (most common), Streptococcus pneumoniae, and Moraxella catarrhalis. Pseudomonas is more relevant in advanced COPD with bronchiectasis or recent hospitalisation. The atypicals (Mycoplasma, Legionella, Chlamydia) are less common."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,gastro-intestinal,Gastro-intestinal Scenarios,GIT001,A mother visits the pharmacy with her 6-year-old daughter who has an itchy bottom and small white thread-like worms in her faeces. The girl lives with her parents and younger brother. Which is the most appropriate management?,reassure as self-limiting,refer to GP for same-day assessment,supply Eurax (crotamiton) cream,supply oral mebendazole to treat the girl only,supply oral mebendazole to treat the whole family,supply oral mebendazole to treat the whole family,"Per BNF/NICE CKS (threadworm): all household members must be treated simultaneously due to high transmissibility and asymptomatic carriage. Mebendazole 100 mg single dose (>6 months age) is first-line, with repeat at 2 weeks. Strict hygiene measures essential."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,gastro-intestinal,Gastro-intestinal Scenarios,GIT002,"A 56-year-old man presents with new-onset symptoms of GORD (heartburn, regurgitation) for 6 weeks. He has no alarm symptoms. He takes ibuprofen 400 mg TDS for chronic back pain. Per NICE CG184, which is the most appropriate initial management?","advise lifestyle changes, review ibuprofen necessity, and start a 4–8 week course of a full-dose PPI",immediate referral for endoscopy,prescribe a long-term H2-antagonist (e.g. ranitidine),recommend antacids only,reassure and review in 6 months,"advise lifestyle changes, review ibuprofen necessity, and start a 4–8 week course of a full-dose PPI","Per NICE CG184 (GORD): for new-onset uninvestigated dyspepsia without alarm symptoms, offer a 4-week trial of full-dose PPI (e.g. omeprazole 20 mg OD). Concurrent NSAID use should be reviewed and stopped if possible. Lifestyle advice (weight loss, raising head of bed, avoiding triggers) should also be given. Endoscopy is reserved for alarm symptoms (dysphagia, GI bleed, weight loss, age >55 with new dyspepsia)."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,gastro-intestinal,Gastro-intestinal Scenarios,GIT003,A 60-year-old man is started on a 4-week course of omeprazole 20 mg OD for dyspepsia. After 1 week he develops severe watery diarrhoea (up to 10 episodes/day). He has not been on antibiotics. Which is the most likely concern?,Clostridioides difficile infection — PPIs are a known risk factor,irritable bowel syndrome flare,lactose intolerance,omeprazole drug allergy,viral gastroenteritis,Clostridioides difficile infection — PPIs are a known risk factor,"Per BNF and MHRA Drug Safety Update: PPIs are associated with an increased risk of C. difficile infection (CDI) — gastric acid normally protects against ingested spores. While diarrhoea has multiple causes, the severity (10 episodes/day) and PPI use warrant urgent investigation: stool sample for C. difficile toxin, FBC, U&Es. Stop the PPI if CDI is confirmed (per NICE NG199) and treat with oral vancomycin first-line. The MHRA has issued warnings about long-term PPI complications including CDI, hypomagnesaemia and fractures."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,gastro-intestinal,Gastro-intestinal Scenarios,GIT004,"A 45-year-old man is taking lansoprazole 30 mg OD for confirmed H. pylori-negative GORD. After 6 months he asks about long-term safety. Per BNF and MHRA, which is a concern with long-term PPI therapy?",decreased risk of osteoporotic fractures,hypermagnesaemia,"hypomagnesaemia, vitamin B12 deficiency, increased risk of fractures and CDI",increased liver function tests,reduced gastric acid is harmful only in pregnancy,"hypomagnesaemia, vitamin B12 deficiency, increased risk of fractures and CDI","Per BNF PPI monographs and MHRA Drug Safety Updates: long-term PPI use is associated with hypomagnesaemia (with consequent hypokalaemia/hypocalcaemia), vitamin B12 deficiency, increased risk of osteoporotic fractures (especially hip), C. difficile infection, and possibly chronic kidney disease. PPI should be reviewed and used at the lowest effective dose for the shortest necessary duration; consider step-down to OD or PRN where possible."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,gastro-intestinal,Gastro-intestinal Scenarios,GIT005,"A 35-year-old woman has dyspepsia with epigastric burning that is worse with eating. Her H. pylori test (stool antigen) is positive. She has no penicillin allergy. Per NICE CG184, which is the most appropriate H. pylori eradication regimen?",amoxicillin 1 g BD + clarithromycin 500 mg BD + omeprazole 20 mg BD for 7 days,amoxicillin alone for 14 days,clarithromycin monotherapy for 14 days,metronidazole alone for 7 days,omeprazole monotherapy for 8 weeks,amoxicillin 1 g BD + clarithromycin 500 mg BD + omeprazole 20 mg BD for 7 days,Per NICE CG184: first-line H. pylori eradication for patients not allergic to penicillin and not on clarithromycin recently is triple therapy: a PPI BD + amoxicillin 1 g BD + clarithromycin 500 mg BD (or metronidazole 400 mg BD) for 7 days. In penicillin allergy: PPI + clarithromycin + metronidazole. Eradication should be confirmed (urea breath test or stool antigen) 6–8 weeks post-treatment if symptoms persist.
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,gastro-intestinal,Gastro-intestinal Scenarios,GIT006,A 68-year-old man takes warfarin (target INR 2.0–3.0) for atrial fibrillation. He presents to A&E with haematemesis and melaena. INR is 5.2. He is haemodynamically stable. Which is the most appropriate immediate management?,continue warfarin and observe,give protamine sulfate IV,give vitamin K 5 mg slow IV plus prothrombin complex concentrate IV; stop warfarin and consider endoscopy,reduce warfarin dose to 50%,switch warfarin to a DOAC immediately,give vitamin K 5 mg slow IV plus prothrombin complex concentrate IV; stop warfarin and consider endoscopy,"Per BNF warfarin monograph and NICE NG196: for warfarin-related major bleeding (INR ≥5 plus significant bleeding e.g. haematemesis/melaena), the management is: stop warfarin, give vitamin K (phytomenadione) 5 mg IV slowly, AND give prothrombin complex concentrate (PCC, e.g. Beriplex/Octaplex) for immediate reversal. Endoscopy is needed for the source of bleeding. Protamine reverses heparin only. Fresh frozen plasma is no longer preferred over PCC."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,gastro-intestinal,Gastro-intestinal Scenarios,GIT007,"A 32-year-old woman with active Crohn's disease has been newly initiated on azathioprine 2.5 mg/kg OD as steroid-sparing maintenance therapy. Per BNF and BSG guidance, which baseline test must be performed before initiation?",CT abdomen,full blood count and liver function tests only,HbA1c,"thiopurine S-methyltransferase (TPMT) activity, FBC and LFTs",urine analysis,"thiopurine S-methyltransferase (TPMT) activity, FBC and LFTs","Per BNF azathioprine monograph and BSG guidance: TPMT enzyme activity should be measured before initiating azathioprine. Patients with absent or low TPMT activity are at high risk of severe (potentially fatal) myelosuppression due to impaired metabolism of 6-mercaptopurine (the active metabolite). Baseline FBC and LFTs are also required. Monitoring during therapy includes weekly FBC for the first month, then every 2 weeks, with LFTs."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,gastro-intestinal,Gastro-intestinal Scenarios,GIT008,"A 28-year-old woman with newly diagnosed mild-to-moderate ulcerative colitis (proctosigmoiditis) is being considered for treatment. Per NICE NG130, which is the most appropriate first-line induction therapy?",azathioprine 2 mg/kg OD,infliximab IV,prednisolone 40 mg OD oral,topical (rectal) mesalazine,vedolizumab IV,topical (rectal) mesalazine,"Per NICE NG130 (ulcerative colitis): for mild to moderate proctitis or proctosigmoiditis (left-sided UC), first-line is topical (rectal) aminosalicylate (mesalazine enema, foam or suppository). If inadequate response within 4 weeks, add oral 5-ASA OR add topical corticosteroid. Oral steroids are reserved for more extensive disease or failure of 5-ASA. Biologics (infliximab, vedolizumab) and thiopurines (azathioprine) are reserved for moderate-to-severe disease unresponsive to conventional therapy."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,gastro-intestinal,Gastro-intestinal Scenarios,GIT009,"An 80-year-old woman is taking metformin 1 g BD, ramipril 5 mg OD and simvastatin 20 mg OD. She presents with new constipation (no bowel motion for 6 days, bloating, mild abdominal discomfort, no nausea/vomiting). She has no red flag features. Which is the most appropriate first-line OTC management?",bisacodyl 5–10 mg ON,codeine phosphate,loperamide 2 mg PRN,no laxative; recommend lifestyle changes only,senna 7.5–15 mg ON or ispaghula husk; review hydration and dietary fibre,senna 7.5–15 mg ON or ispaghula husk; review hydration and dietary fibre,"Per BNF laxative chapter and NICE CKS (constipation): first-line for simple constipation is a bulk-forming laxative (e.g. ispaghula husk) if intake of dietary fibre and fluids cannot be increased, OR a stimulant laxative (e.g. senna) if rapid effect needed. Stool softeners (e.g. docusate) are second-line. Osmotic laxatives (macrogol/Movicol) are particularly useful when faecal impaction or hard stools. Bisacodyl is a stimulant but stronger; reserved for refractory cases. Loperamide is for diarrhoea, opposite indication. Codeine causes constipation."
